Odor;Exp_ID;Concentration;Or33b_47a;Or45a;Or83a;Or35a;Or42a;Or59a;Or1a;Or45b;Or63a;Or24a;Or67b;Or85c;Or13a;Or30a;Or82a;Or22c;Or42b;Or33a;Or49a;Or74a;Or94a_94b
2-nonanone;801;0.0001;2.2937;0.1946;0;4.5972;0;0;0;0.3727;0;4.1126;3.4942;1.1168;0;0;0;0;0;0;0;-0.3414;0
acetal;302;1e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
acetal;302;1e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.088;0;0;0.1145;0
acetal;302;1e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.2581;0;0;0.2031;0
acetal;302;1e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.3861;0;0;0.5838;0
acetal;302;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.1791;0;0;0.7854;0
acetal;102;1e-08;0;0.005938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04132;0;0;0;0
acetal;102;1e-07;0;0.7744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1176;0;0;0;0
acetal;102;1e-06;0;0.6296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5094;0;0;0;0
acetal;102;1e-05;0;0.1013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7335;0;0;0;0
acetal;102;0.0001;0;1.7728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.6134;0;0;0;0
acetal;302_2;1e-08;0;0.02625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0758;0;0;0;0
acetal;302_2;1e-07;0;0.359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1443;0;0;0;0
acetal;302_2;1e-06;0;-0.1026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5432;0;0;0;0
acetal;302_2;1e-05;0;-0.06137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5432;0;0;0;0
acetal;302_2;0.0001;0;2.2414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7356;0;0;0;0
acetal;401;1e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03899;0;0;0.01753;0
acetal;401;1e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.02573;0;0;-0.02747;0
acetal;401;1e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.1185;0;0;-0.05777;0
acetal;401;1e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1685;0;0;-0.1023;0
acetal;401;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.3217;0;0;0.002125;0
acetal;601;1e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04959;0;0;0;0
acetal;601;1e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0478;0;0;0.1352;0
acetal;601;1e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.423;0;0;0.1209;0
acetal;601;1e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.1161;0;0;0.2636;0
acetal;601;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0666;0;0;1.3988;0
acetal;702;1e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3049;0;0;0;0
acetal;702;1e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8097;0;0;0;0
acetal;702;1e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2217;0;0;0;0
acetal;702;1e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.8623;0;0;0;0
acetal;702;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.7504;0;0;0;0
acetal;803;1e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
acetal;803;1e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2874;0;0;0;0
acetal;803;1e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4694;0;0;0;0
acetal;803;1e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3076;0;0;0;0
acetal;803;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.6279;0;0;0;0
2-phenyl ethanol;601;1e-08;0;0;0;0.02124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00511
2-phenyl ethanol;601;1e-07;0;-0.4857;0;-0.07303;0;0;0;0;0;0;0.4929;0;0;0;0;0;0;0;0;0;0.01447
2-phenyl ethanol;601;1e-06;0;-0.5084;0;-0.04666;0;0;0;0;0;0;0.6158;0;0;0;0;0;0;0;0;0;0.1132
2-phenyl ethanol;601;1e-05;0;-0.4378;0;0.09861;0;0;0;0;0;0;1.9364;0;0;0;0;0;0;0;0;0;0.1066
2-phenyl ethanol;601;0.0001;0;-0.279;0;1.0397;0;0;0;0;0;0;10.5549;0;0;0;0;0;0;0;0;0;0.1534
2-phenyl ethanol;701;1e-08;0;0;0;0;0;0;0;0;0;0;0.08391;0;0;0;0;0;0;0;0;0;0.08674
2-phenyl ethanol;701;1e-07;0;0;0;0;0;0;0;0;0;0;-0.0171;0;0;0;0;0;0;0;0;0;0.1568
2-phenyl ethanol;701;1e-06;0;0;0;0;0;0;0;0;0;0;0.4118;0;0;0;0;0;0;0;0;0;0.1773
2-phenyl ethanol;701;1e-05;0;0;0;0;0;0;0;0;0;0;3.5073;0;0;0;0;0;0;0;0;0;0.2968
2-phenyl ethanol;701;0.0001;0;0;0;0;0;0;0;0;0;0;4.6522;0;0;0;0;0;0;0;0;0;1.2452
2-phenyl ethanol;801;1e-08;0;0;0;0;0;0;0;0;0;0.261;0.061;0;0;0;0;0;0;0;0;0;0.132
2-phenyl ethanol;801;1e-07;0;0;0;0;0;0;0;0;0;0.043;0.284;0;0;0;0;0;0;0;0;0;1.186
2-phenyl ethanol;801;1e-06;0;0;0;0;0;0;0;0;0;-0.043;5.328;0;0;0;0;0;0;0;0;0;0.109
2-phenyl ethanol;801;1e-05;0;0;0;0;0;0;0;0;0;0.135;5.54;0;0;0;0;0;0;0;0;0;0.327
2-phenyl ethanol;801;0.0001;0;0;0;0;0;0;0;0;0;1.872;5.518;0;0;0;0;0;0;0;0;0;0.732
2-phenyl ethanol;101_2;1e-08;0.1552;0;0;0.08725;0;0;0;0;0;0;0.1483;0.01171;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;101_2;1e-07;-0.01605;0;0;0.1349;0;0;0;0;0;0;0.2863;-0.01801;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;101_2;1e-06;-0.04697;0;0;0.1312;0;0;0;0;0;0;0.09849;-0.01714;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;101_2;1e-05;0.2822;0;0;0.3895;0;0;0;0;0;0;0.5335;0.2103;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;101_2;0.0001;0.5339;0;0;3.4507;0;0;0;0;0;0;2.9227;2.6505;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;202_2;1e-08;0;0.06867;0;0.04366;0;0;0;0;0;0;0.2125;0.4377;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;202_2;1e-07;0;0.0443;0;0.1507;0;0;0;0;0;0;0.1883;0.2087;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;202_2;1e-06;0;0.01715;0;0.05725;0;0;0;0;0;0;0.1783;0.00482;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;202_2;1e-05;0;0.02929;0;0.2219;0;0;0;0;0;0;0.4904;0.313;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;202_2;0.0001;0;0.1972;0;0.2148;0;0;0;0;0;0;3.0059;1.1019;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;301_2;1e-08;0.01552;0;0;0;0;0;0;0;0;0;0.03179;0.057;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;301_2;1e-07;-0.06511;0;0;-0.04427;0;0;0;0;0;-0.03036;0.02569;-0.03489;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;301_2;1e-06;0.01803;0;0;-0.06687;0;0;0;0;0;-0.01968;0.08325;0.02561;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;301_2;1e-05;0.7052;0;0;0.07299;0;0;0;0;0;0.2282;0.159;0.01774;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;301_2;0.0001;0.3583;0;0;1.097;0;0;0;0;0;0.6063;1.7893;0.3406;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;401_2;1e-08;0.01991;0;0;0.006131;0;0;0;0;0;0;0.06494;0.06661;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;401_2;1e-07;-0.1216;0;0;-0.1064;0;0;0;0;0;-0.2602;0.1553;0.275;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;401_2;1e-06;-0.07679;0;0;-0.0894;0;0;0;0;0;-0.3053;0.1619;0.4913;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;401_2;1e-05;-0.1857;0;0;0.3804;0;0;0;0;0;-0.02684;1.1323;0.7399;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;401_2;0.0001;-0.1801;0;0;3.3796;0;0;0;0;0;1.4067;6.426;3.2128;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;501_2;1e-08;0;0;0;0.1811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;501_2;1e-07;-0.328;0;0;0.1056;0;0;0;0;0;-0.3546;0.07311;0;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;501_2;1e-06;-0.4466;0;0;0.06403;0;0;0;0;0;-0.3449;0.1009;0;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;501_2;1e-05;0.3861;0;0;0.0314;0;0;0;0;0;-0.326;0.6615;0;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;501_2;0.0001;0.5599;0;0;1.9974;0;0;0;0;0;0.2265;5.3055;0;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;601_2;1e-08;0;0;0;0.05473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2-phenyl ethanol;601_2;1e-07;0;0;0;-0.03191;0;0;0;0;0;-0.2986;-0.3291;0;0;0;0;0;0;0;0;0;-0.4455
2-phenyl ethanol;601_2;1e-06;0;0;0;-0.08758;0;0;0;0;0;-0.278;-0.2529;0;0;0;0;0;0;0;0;0;-0.4885
2-phenyl ethanol;601_2;1e-05;0;0;0;-0.07167;0;0;0;0;0;-0.3359;-0.01485;0;0;0;0;0;0;0;0;0;-0.06358
2-phenyl ethanol;601_2;0.0001;0;0;0;1.8467;0;0;0;0;0;-0.1379;2.0694;0;0;0;0;0;0;0;0;0;-0.1092
butyl acetate;20180222_3;1e-08;0.072803632;0.214253703;0;0.102761129;0.126422729;0;0;0;0;0;0;0.100578391;0.097917897;0;0.029863901;0.114933838;0.112205929;0;0;0;0
butyl acetate;20180222_3;1e-07;0.071089697;0.119279497;0;0.051473327;0.176137543;0;0;0;0;0;0;0.491637573;0.088784354;0;0.013152545;0.093696293;0.129246339;0;0;0;0
butyl acetate;20180222_3;1e-06;0.449363759;0.133732252;0;0.077361314;0.127165991;0;0;0;0;0;0;2.404060322;0.107080541;0;0.026230931;0.144616815;0.101615187;0;0;0;0
butyl acetate;20180222_3;1e-05;2.207009644;0.349305283;0;0.182423895;0.416992223;0;0;0;0;0;0;4.219106695;0.29028951;0;0.072086602;0.389879566;0.173303963;0;0;0;0
butyl acetate;20180222_3;0.0001;4.627439519;1.445211509;0;0.731859109;2.853487288;0;0;0;0;0;0;3.408124609;1.80325196;0;0.318905038;2.494833075;0.632802491;0;0;0;0
butyl acetate;20180222_4;1e-08;0.157094059;0.20429756;0.076521468;0.041951211;0.183462356;0;0;0;0;0.268382026;0.102361938;0.117045723;0.175595511;0;0;0.120240768;0.085529229;0;0;0;0.118049981
butyl acetate;20180222_4;1e-07;0.160638253;0.215086552;0.06739386;0.043624576;0.106977996;0;0;0;0;0.264279752;0.040827587;0.229906974;0.139251967;0;0;0.13024562;0.087492701;0;0;0;0.133787272
butyl acetate;20180222_4;1e-06;0.267663014;0.198511582;0.079133482;0.053999975;0.124642575;0;0;0;0;0.244039528;0.072488349;1.111845634;0.206263925;0;0;0.138846804;0.121685642;0;0;0;0.132784373
butyl acetate;20180222_4;1e-05;2.065875135;0.446099559;0.084864813;0.100216027;0.255726781;0;0;0;0;0.233295716;0.27250332;4.5695455;0.654115663;0;0;0.372060976;0.067610353;0;0;0;0.130354826
butyl acetate;20180222_4;0.0001;3.973118189;1.237627279;0.775032828;1.082293365;3.496839704;0;0;0;0;0.68772585;1.076504727;4.622384438;3.550067721;0;0;2.741061891;0.418553958;0;0;0;0.458937374
butyl acetate;20180222_5;1e-08;0.637519201;0.5481706;0;0;0.261416286;0;0;0;0;0;0;0.868301699;0.222935345;0;0;0.249167687;0;0;0;0;0
butyl acetate;20180222_5;1e-07;0.738577287;0.353085231;0;0;0.19402281;0;0;0;0;0;0;1.080033933;0.165055059;0;0;0.22950091;0;0;0;0;0
butyl acetate;20180222_5;1e-06;1.795731635;0.325514977;0;0;0.15761947;0;0;0;0;0;0;1.93174463;0.165819256;0;0;0.206414049;0;0;0;0;0
butyl acetate;20180222_5;1e-05;3.411139631;0.366510089;0;0;0.300193876;0;0;0;0;0;0;2.289371293;0.334330862;0;0;0.317062706;0;0;0;0;0
butyl acetate;20180222_5;0.0001;3.937917017;2.542442612;0;0;3.023276676;0;0;0;0;0;0;1.990019614;3.842744837;0;0;4.588238546;0;0;0;0;0
butyl acetate;20180222_6;1e-08;0.109369864;0.186857371;0;0.157265169;0.212491954;0;0;0;0;0;0.021319156;0.232235303;0.362198626;0;0;0.107880916;0;0;0;0;0
butyl acetate;20180222_6;1e-07;0.168743062;0.140815257;0;0.168753091;0.068512947;0;0;0;0;0;0.030494209;0.5415024;0.167014447;0;0;0.122227974;0;0;0;0;0
butyl acetate;20180222_6;1e-06;1.266758339;0.31915353;0;0.160594756;0.112426628;0;0;0;0;0;0.060288828;1.755962913;0.187902421;0;0;0.092754961;0;0;0;0;0
butyl acetate;20180222_6;1e-05;4.814179826;0.755977217;0;0.246303207;0.34099714;0;0;0;0;0;0.092284224;3.546557744;0.222779907;0;0;0.204015049;0;0;0;0;0
butyl acetate;20180222_6;0.0001;6.472344322;2.294060969;0;1.985915595;3.73165975;0;0;0;0;0;0.556779818;3.297128317;2.822313404;0;0;3.123845401;0;0;0;0;0
butyl acetate;20180222_8;1e-08;0.131091876;0.103335538;0;0.053719186;0.059929338;0;0;0;0;0;0;0.424182271;0.108211029;0;-0.016822789;0.074983693;0;0;0;0;0
butyl acetate;20180222_8;1e-07;0.23850331;0.102954569;0;0.069570663;0.092020352;0;0;0;0;0;0;0.644484904;0.131828032;0;-0.001619914;0.066443086;0;0;0;0;0
butyl acetate;20180222_8;1e-06;0.915846164;0.173739082;0;0.131527903;0.123884937;0;0;0;0;0;0;2.512720512;0.259974385;0;0.042640747;0.039262076;0;0;0;0;0
butyl acetate;20180222_8;1e-05;3.259067662;0.626026945;0;0.115212237;0.165248666;0;0;0;0;0;0;3.428229243;0.205861336;0;0.070118396;0.116222295;0;0;0;0;0
butyl acetate;20180222_8;0.0001;4.499410365;1.86103487;0;0.465256332;1.645277459;0;0;0;0;0;0;3.322879225;1.974020196;0;0.356500928;2.809838146;0;0;0;0;0
butyl acetate;20180222_9;1e-08;0.065587084;0.0819589;0;0.046774213;0.038503341;0;0;0;0;0;0;0.081915772;-0.025545144;0;0;-0.025932751;0;0;0;0;0
butyl acetate;20180222_9;1e-07;0.375039005;0.289081878;0;0.06537223;0.077023499;0;0;0;0;0;0;0.519292308;0.010799902;0;0;0.052560881;0;0;0;0;0
butyl acetate;20180222_9;1e-06;0.349245959;0.405103101;0;0.101795564;0.091472573;0;0;0;0;0;0;2.357303683;0.052972249;0;0;0.132115363;0;0;0;0;0
butyl acetate;20180222_9;1e-05;1.131043685;0.347244315;0;0.11163529;0.283660461;0;0;0;0;0;0;4.182661102;0.202799801;0;0;0.148639823;0;0;0;0;0
butyl acetate;20180222_9;0.0001;2.30516109;0.880428602;0;0.518848484;2.936457986;0;0;0;0;0;0;3.726990174;1.898210292;0;0;2.681593869;0;0;0;0;0
ethyl acetate;20180225_2;1e-08;0.111501443;0;0;0;0.066630548;0;0;0;0;0;0;0;0;0;0;0;1.635399942;0;0;0;0
ethyl acetate;20180225_2;1e-07;0.169808704;0;0;0;0.180943458;0;0;0;0;0;0;0;0;0;0;0;2.558602245;0;0;0;0
ethyl acetate;20180225_2;1e-06;0.187424957;0;0;0;0.440161601;0;0;0;0;0;0;0;0;0;0;0;3.599827789;0;0;0;0
ethyl acetate;20180225_2;1e-05;0.073187889;0;0;0;3.558806558;0;0;0;0;0;0;0;0;0;0;0;3.319105417;0;0;0;0
ethyl acetate;20180225_2;0.0001;0.389043212;0;0;0;4.294947183;0;0;0;0;0;0;0;0;0;0;0;3.148708155;0;0;0;0
ethyl acetate;20180225_3;1e-08;0.195676824;0;0;0;0.230854212;0;0;0;0;0;0;0;0;0;0;0;0.192512454;0;0;0;0
ethyl acetate;20180225_3;1e-07;0.136921608;0;0;0;0.348093234;0;0;0;0;0;0;0;0;0;0;0;0.527142749;0;0;0;0
ethyl acetate;20180225_3;1e-06;0.149355355;0;0;0;0.529082091;0;0;0;0;0;0;0;0;0;0;0;1.889428009;0;0;0;0
ethyl acetate;20180225_3;1e-05;0.211130329;0;0;0;1.593377337;0;0;0;0;0;0;0;0;0;0;0;4.902260483;0;0;0;0
ethyl acetate;20180225_3;0.0001;1.76548676;0;0;0;2.821236087;0;0;0;0;0;0;0;0;0;0;0;4.561990216;0;0;0;0
ethyl acetate;20180225_4;1e-08;0;0;0;0;0.126123582;0;0;0;0;0;0;0;0;0;0;0;0.361097899;0;0;0;0
ethyl acetate;20180225_4;1e-07;0;0;0;0;0.134587693;0;0;0;0;0;0;0;0;0;0;0;0.906954441;0;0;0;0
ethyl acetate;20180225_4;1e-06;0;0;0;0;0.158391745;0;0;0;0;0;0;0;0;0;0;0;4.554119307;0;0;0;0
ethyl acetate;20180225_4;1e-05;0;0;0;0;1.609484728;0;0;0;0;0;0;0;0;0;0;0;5.13188411;0;0;0;0
ethyl acetate;20180225_4;0.0001;0;0;0;0;5.101531014;0;0;0;0;0;0;0;0;0;0;0;4.274313142;0;0;0;0
ethyl acetate;20180225_5;1e-08;0;0;0;0;0.183410879;0;0;0;0;0;0;0;0;0;0;0;0.21024978;0;0;0;0
ethyl acetate;20180225_5;1e-07;0;0;0;0;0.068308514;0;0;0;0;0;0;0;0;0;0;0;0.992808845;0;0;0;0
ethyl acetate;20180225_5;1e-06;0;0;0;0;0.103011601;0;0;0;0;0;0;0;0;0;0;0;3.215120263;0;0;0;0
ethyl acetate;20180225_5;1e-05;0;0;0;0;0.177795291;0;0;0;0;0;0;0;0;0;0;0;3.395187473;0;0;0;0
ethyl acetate;20180225_5;0.0001;0;0;0;0;0.879787334;0;0;0;0;0;0;0;0;0;0;0;3.607383819;0;0;0;0
ethyl acetate;20180225_6;1e-08;0;0;0;0.069409983;0.241845815;0;0;0;0;0;0;0;0;0;0;0;0.359156956;0;0;0;0
ethyl acetate;20180225_6;1e-07;0;0;0;0.206134806;0.100446966;0;0;0;0;0;0;0;0;0;0;0;1.047077252;0;0;0;0
ethyl acetate;20180225_6;1e-06;0;0;0;0.359942329;0.197515763;0;0;0;0;0;0;0;0;0;0;0;2.353843032;0;0;0;0
ethyl acetate;20180225_6;1e-05;0;0;0;0.133149505;2.76038223;0;0;0;0;0;0;0;0;0;0;0;2.565083935;0;0;0;0
ethyl acetate;20180225_6;0.0001;0;0;0;0.874157809;4.977669463;0;0;0;0;0;0;0;0;0;0;0;2.404901934;0;0;0;0
ethyl acetate;20180225_7;1e-08;0;0;0.117405648;0.106682299;0.141717758;0;0;0;0;0;0;0.078110546;0;0;0;0;0.184652765;0;0;0;0
ethyl acetate;20180225_7;1e-07;0;0;0.082773346;0.152874049;0.17770023;0;0;0;0;0;0;0.016484757;0;0;0;0;0.425889467;0;0;0;0
ethyl acetate;20180225_7;1e-06;0;0;0.079499508;0.300422528;0.231598584;0;0;0;0;0;0;0.098770241;0;0;0;0;2.011028102;0;0;0;0
ethyl acetate;20180225_7;1e-05;0;0;0.145214211;0.106867154;1.425959037;0;0;0;0;0;0;0.172984956;0;0;0;0;3.875092866;0;0;0;0
ethyl acetate;20180225_7;0.0001;0;0;0.442329585;0.262722824;4.824471041;0;0;0;0;0;0;0.547346197;0;0;0;0;3.910168105;0;0;0;0
benzaldehyde;20180322_10;1e-08;0;0;0.098215447;1.052542493;0;0;0.189740073;0.094612417;0.284387339;0.413606627;0.06214694;0;0;0.117921283;0;0.139574409;0;0;0;0.622353108;0
benzaldehyde;20180322_10;1e-07;0;0;0.110212123;0.675076583;0;0;0.12793974;0.164056133;0.131534735;0.373006925;0.054045702;0;0;0.126976537;0;0.076503113;0;0;0;0.465381573;0
benzaldehyde;20180322_10;1e-06;0;0;0.086963145;0.900191613;0;0;0.176862425;2.317479175;0.107728099;2.634506574;0.164577611;0;0;0.134664049;0;0.104250073;0;0;0;0.520941298;0
benzaldehyde;20180322_10;1e-05;0;0;0.077910577;1.620753626;0;0;0.154415382;3.619265963;0.207700692;3.714207339;0.685441143;0;0;0.790774914;0;0.636798966;0;0;0;0.734366295;0
benzaldehyde;20180322_10;0.0001;0;0;2.597093154;2.436361971;0;0;0.393082791;3.687971406;1.106323966;3.76434615;2.766146085;0;0;2.862496795;0;3.272211927;0;0;0;0.814964689;0
benzaldehyde;20180322_11;1e-08;0;0;0.091918482;0.189419365;0;0;0.106736214;0.03813217;0.086828613;0.163824661;0.075505664;0;0;0.06382587;0;0.064747958;0;0;0;0;0
benzaldehyde;20180322_11;1e-07;0;0;0.086052639;0.221194187;0;0;0.093015932;0.080830404;0.099212488;0.159451158;0.073584972;0;0;0.055024701;0;0.068052396;0;0;0;0;0
benzaldehyde;20180322_11;1e-06;0;0;0.082978962;0.404471675;0;0;0.479183033;1.265716232;0.28082038;1.634470343;0.063882142;0;0;0.160094531;0;0.108269563;0;0;0;0;0
benzaldehyde;20180322_11;1e-05;0;0;0.0835202;1.318881842;0;0;2.446599809;4.075137978;0.910237672;1.925072438;0.117898577;0;0;1.011973301;0;0.232258672;0;0;0;0;0
benzaldehyde;20180322_11;0.0001;0;0;0.847246382;3.296707278;0;0;4.005466302;3.655903544;1.655209179;2.707000035;0.318113188;0;0;3.303027046;0;2.742667299;0;0;0;0;0
benzaldehyde;20180322_12;1e-08;0;0;0.11248254;0.729130159;0;0;0.127807158;0.111691055;0.131919832;0.306774004;0.082345168;0;0;0.094020437;0;0.132069217;0;0;0;0.279474892;0
benzaldehyde;20180322_12;1e-07;0;0;0.02818753;0.457981888;0;0;0.136767186;0.358539002;0.208570464;0.272467167;0.043962273;0;0;0.101649649;0;0.036704299;0;0;0;0.130896626;0
benzaldehyde;20180322_12;1e-06;0;0;0.096888004;0.635896447;0;0;0.105552122;3.770916696;1.496120332;1.204248317;0.16118771;0;0;0.670098753;0;0.132093611;0;0;0;0.304976132;0
benzaldehyde;20180322_12;1e-05;0;0;0.155123337;1.631743345;0;0;0.233549946;4.400570953;1.223325401;1.313119327;0.489826373;0;0;2.637469166;0;0.831438351;0;0;0;0.624626139;0
benzaldehyde;20180322_12;0.0001;0;0;1.694198553;2.866784574;0;0;0.447117435;4.674045246;1.717174994;1.953517085;0.57422871;0;0;3.989414639;0;1.3715966;0;0;0;1.098683359;0
benzaldehyde;20180322_6;1e-08;0.23464706;0;0.09739574;0.451460509;0.186932689;0;0;0.032915266;0.142005754;0.156874574;0.046952178;0;0.072953384;0.024580798;0;0.036929944;0;0;0;0;0.035775062
benzaldehyde;20180322_6;1e-07;0.401554108;0;0.086426461;0.600665859;0.211319701;0;0;0.494880801;0.117439276;0.682004036;0.050838968;0;0.080369837;0.04083632;0;0.070964161;0;0;0;0;0.0454689
benzaldehyde;20180322_6;1e-06;0.401014826;0;0.117583192;0.615095448;0.234280254;0;0;4.150759955;0.810355775;2.976891095;0.125599294;0;0.095697394;0.132633543;0;0.126738739;0;0;0;0;0.145491606
benzaldehyde;20180322_6;1e-05;0.40434146;0;0.083894372;1.600099648;0.177420419;0;0;4.465359928;0.610990675;3.292885962;0.517594916;0;0.194005986;1.560789405;0;0.442852413;0;0;0;0;0.402506132
benzaldehyde;20180322_6;0.0001;0.588649188;0;3.135534774;2.137166381;1.199469677;0;0;4.556145028;1.395489702;3.132802653;1.934674105;0;0.387160405;2.022691893;0;2.008528994;0;0;0;0;0.408804585
benzaldehyde;20180322_7;1e-08;0;0;0.467161003;1.111254632;0;0;0.173814367;0.136418264;0.247972018;0.176995777;0;0;0;0.10575937;0.055177924;0;0;0;0;0.602527872;0
benzaldehyde;20180322_7;1e-07;0;0;0.112737003;1.208728401;0;0;0.154492414;0.172986771;0.290598112;0.25204113;0;0;0;0.116943845;0.064721077;0;0;0;0;0.319372816;0
benzaldehyde;20180322_7;1e-06;0;0;0.110919831;1.184051721;0;0;0.154491428;2.43652633;0.289432887;2.781227174;0;0;0;0.287691077;0.058539962;0;0;0;0;0.43008891;0
benzaldehyde;20180322_7;1e-05;0;0;0.124779841;1.914016972;0;0;0.309871563;3.997142365;0.468243622;3.461605395;0;0;0;0.791032997;0.533309235;0;0;0;0;0.460326289;0
benzaldehyde;20180322_7;0.0001;0;0;2.278964493;2.735003806;0;0;0.693587103;3.651464745;0.843948658;3.488451295;0;0;0;2.679346017;0.514989707;0;0;0;0;0.533849789;0
benzaldehyde;20180322_9;1e-08;0;0;0.070283047;0.474582351;0;0;0;0.035515859;0.086130475;0.287778322;0.021360451;0;0;0.061840744;0;0;0;0;0;0.812206814;0
benzaldehyde;20180322_9;1e-07;0;0;0.058539468;0.580271076;0;0;0;0.103785307;0.012322528;0.491928534;0.029834617;0;0;0.074290422;0;0;0;0;0;0.657282192;0
benzaldehyde;20180322_9;1e-06;0;0;0.056930008;0.641059345;0;0;0;3.350802728;0.051447685;2.46199416;0.134188202;0;0;0.188267793;0;0;0;0;0;0.749866566;0
benzaldehyde;20180322_9;1e-05;0;0;0.127865181;1.241498743;0;0;0;5.049999299;0.184560859;2.622999152;0.34938638;0;0;1.750738954;0;0;0;0;0;1.153395563;0
benzaldehyde;20180322_9;0.0001;0;0;1.755336703;2.105787147;0;0;0;4.78973363;1.128243604;2.630716883;1.58801884;0;0;3.975166595;0;0;0;0;0;1.438978892;0
2-heptanone;20180323_1;1e-08;0.103285677;0.139469844;0;0.885111122;0.462092846;0;0;0;0;0;0.385001838;NaN;0.156549833;0;0;0.358052558;0;0;0;0;0
2-heptanone;20180323_1;1e-07;0.134114176;0.149960687;0;0.940578482;0.404961871;0;0;0;0;0;0.290528181;NaN;0.159848923;0;0;0.273792661;0;0;0;0;0
2-heptanone;20180323_1;1e-06;1.240844496;0.331444529;0;1.540966851;0.650869173;0;0;0;0;0;0.355049558;NaN;0.84664027;0;0;0.351581022;0;0;0;0;0
2-heptanone;20180323_1;1e-05;2.994943433;1.153968959;0;2.581562509;2.382965035;0;0;0;0;0;0.939438587;NaN;3.803171113;0;0;0.618621121;0;0;0;0;0
2-heptanone;20180323_1;0.0001;3.115861009;2.397948418;0;2.236413114;2.062401267;0;0;0;0;0;1.265936192;NaN;3.412355182;0;0;0.833539012;0;0;0;0;0
